"id","name","quality","address","phone","uid","lat","long","type","licence","expiration","administrator","capacity","ages","inspector","subsidiary","facility_id","inspections","inspection_first","inspection_last","inspection_shsi","inspection_complicant","inspection_violation","age_min","age_max"
43576,"Maria Otero",NA,"2344 Antiqua Court, RESTON, VA  20191","(571) 356-5869","43576_bb4fd5c4f7d3eb7473739dfdf073765e",38.9388423221832,-77.3702605708364,"Local Ordinance Approved FDH","","May 25, 2023"," Maria  Otero",4,"Birth - 12 years 11 months","Whitney  Mcgrath:  (571) 835-4717","Yes",585,3,"Feb. 23, 2018","May 27, 2021",3,0,0,0,12
43140,"Maria Perez",NA,"7412 Fairchild Drive, ALEXANDRIA, VA  22306","(571) 218-6077","43140_cc05a14cf522cf3b9d26d547c8cdfea0",38.755629592927,-77.0892534112042,"Local Ordinance Approved FDH","","Nov. 14, 2023","Ms. Maria  Perez",4,"Birth - 12 years 11 months","Cynthia  Ford:  (703) 479-4679","Yes",188,5,"Aug. 20, 2018","Nov. 15, 2022",5,0,4,0,12
44355,"Maria Sanchez",NA,"22418 Stablehouse Dr, STERLING, VA  20164","(571) 246-6923","44355_00e17d39040182e288fadeae8f24aed1",38.9990849881429,-77.4227720207641,"Voluntary Registration",NA,"July 30, 2024",NA,4,"Birth - 12 years 11 months","","No",5391,NA,NA,NA,NA,NA,NA,0,12
43496,"Maria Silva",NA,"8779 Village Green CO, ALEXANDRIA, VA  22309","(571) 268-5101","43496_cfbddb44a6a2b30e9e49949dc135d3b8",38.7224301317345,-77.1284768623898,"Local Ordinance Approved FDH","","Aug. 18, 2023"," Maria  Silva",4,"Birth - 12 years 11 months","Maria  Soto:  (571) 835-5058","Yes",512,5,"Aug. 23, 2018","Sept. 7, 2021",5,0,4,0,12
47778,"Maribel Garcia Velasco",NA,"Apt 303, ANNANDALE, VA  22003","(571) 489-2689","47778_529b9922b6cce9d8ec5a226cfb339f9e",38.83156,-77.1933749999999,"Local Ordinance Approved FDH","","Feb. 17, 2023"," Maribel Garcia  Velasco",4,"Birth - 12 years 11 months","Maria  Soto:  (571) 835-5058","Yes",888,1,"Feb. 16, 2022","Feb. 16, 2022",1,0,1,0,12
43293,"Marisa Amaya Gonzalez",NA,"2260 Marginella Drive, RESTON, VA  20191","(571) 245-9028","43293_d1e8f59e06246b54d51e4496fde2fe98",38.9448867640201,-77.3726681887045,"Local Ordinance Approved FDH","","Feb. 8, 2023"," Marisae Amaya  Gonzalez",4,"Birth - 12 years 11 months","Leah  Pagala:  (703) 537-6757","Yes",328,4,"April 9, 2018","Feb. 1, 2022",4,0,4,0,12
47846,"Marlen Barrientos",NA,"Apt 202, ALEXANDRIA, VA  22309","(703) 975-3861","47846_3f2cb13f2d0564c9dc6bfa1576cb7597",38.733905,-77.097705,"Local Ordinance Approved FDH","","April 4, 2023"," Marlen  Barrientos",4,"Birth - 12 years 11 months","Mark  Davis:  (804) 629-7103","Yes",897,1,"Feb. 23, 2022","Feb. 23, 2022",1,0,0,0,12
40569,"Marsh Memorial United Methodist Church",NA,"804 Leesville Road, LYNCHBURG, VA  24502","(434) 239-2546","40569_c97d220637a2dad84527a3593f7c7c9f",37.3337589936954,-79.2158910255953,"Religious Exempt Child Day Center","Exempt","July 22, 2023"," Shelley  Burleigh",60,"1 month - 12 years 11 months","","No",1105714,1,"July 10, 2019","July 10, 2019",0,0,0,0,12
47403,"Marshall United Methodist Church",NA,"8405 W. Main Street, MARSHALL, VA  20115","(540) 364-2506","47403_0d854c0fe0deadaa62dfe3d698887513",38.8634619809983,-77.8593199783281,"Religious Exempt Child Day Center","Exempt","Oct. 10, 2023"," Michelle  Rowe",30,"3 years - 5 years 11 months","","No",1106089,NA,NA,NA,NA,NA,NA,3,5
43158,"Martinez, Dulce",NA,"8497 Madge Lane Apt 102, ALEXANDRIA, VA  22309","(703) 619-4533","43158_c6e39c724c47a977939137495784254f",38.7287948460918,-77.1117090327254,"Local Ordinance Approved FDH","","June 27, 2023","Ms. Dulce  Martinez",4,"Birth - 12 years 11 months","Whitney  Mcgrath:  (571) 835-4717","Yes",206,4,"March 4, 2019","June 28, 2022",4,0,4,0,12
42918,"Mary Dunn",NA,"1204 Belle Avenue, CULPEPER, VA  22701","(540) 718-0753","42918_d15d96eee95ab71c2c1f26fbf5136c90",38.483549998367,-77.9795459741631,"Unlicensed/Unregistered FDH","","Oct. 31, 2023"," Mary  Dunn",4,"Birth - 12 years 11 months","Chrystal  King:  (804) 297-4469","Yes",133,5,"Sept. 27, 2021","June 28, 2022",5,0,4,0,12
42766,"Mary Green",NA,"7334 WE Kenmore Dr. Apt 1, NORFOLK, VA  23505","(757) 583-4671","42766_78f68f0d2d9fd32f09187cd85454ea48",36.909797008573,-76.2685380206762,"Unlicensed/Unregistered FDH","","Sept. 1, 2022","Ms. Mary  Green",4,"Birth - 12 years 11 months","Heather  Harrell:  (757) 334-4329","Yes",69,5,"June 1, 2018","Dec. 21, 2022",5,0,3,0,12
40846,"Mary Guyton",NA,"7121 O'Malley Drive, RICHMOND, VA  23234","(804) 247-3243","40846_af707c5209b7d8dd26a9f1ffe630a2c9",37.4192570044749,-77.4882299906985,"Voluntary Registration",NA,"Nov. 7, 2024",NA,4,"Birth - 12 years 11 months","","No",4888,NA,NA,NA,NA,NA,NA,0,12
40318,"Mary Williams",NA,"17140 Leamington Way, ROUND HILL, VA  20141","(540) 338-8149","40318_2655198585e574e5bc4c6f6ec1858c90",39.1433269805942,-77.7734400042209,"Voluntary Registration",NA,"May 25, 2024",NA,4,"Birth - 12 years 11 months","","No",4732,NA,NA,NA,NA,NA,NA,0,12
36107,"Mary's Chapel Church",NA,"Love & Learn Preschool, COEBURN, VA  24230","(276) 395-5163","36107_6f8e6e8f9bd6e764cb4c216e29e6a4d0",36.9405867,-82.4682129,"Religious Exempt Child Day Center","Exempt","Sept. 21, 2023","Ms. Roseanna  Barnette",20,"3 years - 6 years 11 months","","No",1105295,3,"Nov. 30, 2018","Sept. 6, 2022",0,0,2,3,6
15327,"Matoaca Baptist Church",NA,"6409 River Road, SOUTH CHESTERFIELD, VA  23803","(804) 590-2950","15327_d019f9d7391493274e2617642797331d",37.2304630173512,-77.4794869951343,"Religious Exempt Child Day Center","Exempt","July 31, 2023","Ms. Ashley  Sessums",100,"2 years - 12 years 11 months","","Yes",803056,11,"Aug. 17, 2018","Sept. 15, 2022",6,2,5,2,12
43394,"McLean, Angelisa",NA,"8532 Highland Lane, ALEXANDRIA, VA  22309","(703) 216-3934","43394_d9cb3e5a7ea007beb225501ac5112e5b",38.7248806230374,-77.1183448178313,"Local Ordinance Approved FDH","","Feb. 2, 2023"," Angelisa  Mclean",4,"Birth - 12 years 11 months","Kimberly  Sawyer:  (571) 835-0599","Yes",425,4,"Oct. 3, 2018","Feb. 2, 2022",4,0,2,0,12
43510,"Mehjabeen Chughtai",NA,"APT 202, ALEXANDRIA, VA  22309","(703) 619-1033","43510_7654334fab6321108b5b60956982016c",38.733905,-77.097705,"Local Ordinance Approved FDH","","Jan. 19, 2023"," Mehjabeen  Chughtai",4,"Birth - 12 years 11 months","Kimberly  Sawyer:  (571) 835-0599","Yes",526,5,"Jan. 31, 2018","Jan. 10, 2022",5,0,3,0,12
48983,"Mehnaz Saeed",NA,"#T2, ANNANDALE, VA  22003","(703) 940-4166","48983_667106c2c4cedace4417502cc4c97a08",38.83156,-77.1933749999999,"Local Ordinance Approved FDH","","Oct. 31, 2023"," Mehnaz  Saeed",4,"Birth - 12 years 11 months","Maria  Robles-Lopez:  (703) 397-3827","Yes",910,1,"Nov. 1, 2022","Nov. 1, 2022",1,0,1,0,12
43119,"Mejia, Candida",NA,"6901 Westlawn Drive, FALLS CHURCH, VA  22042","(571) 276-7184","43119_e971a39a2130fafabffeaa6055c9ea24",38.8654189458422,-77.1825246313505,"Local Ordinance Approved FDH","","July 10, 2023","Ms. Candida  Mejia",4,"Birth - 12 years 11 months","Maria  Robles-Lopez:  (703) 397-3827","Yes",172,5,"June 28, 2018","July 11, 2022",5,0,5,0,12
43425,"Mejia-Berrios, Rosa",NA,"469 Virginia Avenue, HERNDON, VA  20170",NA,"43425_c63e3e38491e390ce26aad24541c4d14",38.9631334547713,-77.3887697408855,"Local Ordinance Approved FDH","","Oct. 4, 2023"," Rosa  Mejia-Berrios",4,"Birth - 12 years 11 months","Karen  Dickens:  (571) 423-6978","Yes",456,5,"Sept. 25, 2018","Oct. 5, 2022",5,0,1,0,12
27424,"Melinda Shell",NA,"3409 Roanoke Avenue, NEWPORT NEWS, VA  23607","(757) 928-6510","27424_9eee3db321bffdbf3fbcde7ca45db2ce",36.9922551126183,-76.4130561968372,"Voluntary Registration",NA,"May 30, 2023",NA,4,"Birth - 12 years 11 months","","No",193,2,"Nov. 14, 2018","May 29, 2019",2,0,1,0,12
47148,"Melissa McKensie",NA,"Apt 2B, HENRICO, VA  23222","(804) 321-1375","47148_5ec087f4f3d7ceb38634a384c5bdfbbe",37.5868978,-77.4285455,"Voluntary Registration",NA,"July 27, 2023",NA,4,"Birth - 12 years 11 months","","Yes",5631,2,"Oct. 28, 2021","Oct. 17, 2022",2,0,2,0,12
11351,"Memorial United Methodist Church",NA,"403 Court Street, APPOMATTOX, VA  24522","(434) 352-0108","11351_24e9556dbf26a84609dd57a0f20856c6",37.3566449840351,-78.8299199747061,"Religious Exempt Child Day Center","Exempt","Jan. 10, 2023"," Nancy  Letterman",162,"1 month - 12 years 11 months","","No",561051,1,"Aug. 13, 2019","Aug. 13, 2019",0,0,0,0,12
43122,"Menjivar Centeno, Zonia",NA,"3116 Annadale Road, FALLS CHURCH, VA  22042","(571) 244-5730","43122_e94de79aa9f593f3a0e9e8220dd4e5eb",38.8649107091431,-77.1761673768871,"Local Ordinance Approved FDH","","Aug. 22, 2023","Ms. Zonia  Menjivarr",4,"Birth - 12 years 11 months","Mahrukh  Aziz:  (571) 835-4718","Yes",175,5,"June 13, 2018","Aug. 15, 2022",5,0,5,0,12
42976,"Merin Sultana",NA,"Unit 110, ARLINGTON, VA  22204","(571) 317-8425","42976_6829d028d8bb17f812c6c2d2151d336f",38.8647085000001,-77.0904434999999,"Local Ordinance Approved FDH","","Nov. 23, 2021","Ms. Merin  Sultana",4,"Birth - 12 years 11 months","Ann  Dramstad:  (703) 314-0860","Yes",57,4,"June 1, 2018","Dec. 1, 2020",3,0,3,0,12
17690,"Messiah United Methodist Church",NA,"408 Dominion Commons Way, CHESAPEAKE, VA  23322","(757) 549-1824","17690_8f5c742483ef9b2f83350aa6509e3c72",36.7258390023959,-76.3023760152526,"Religious Exempt Child Day Center","Exempt","Oct. 13, 2023","Ms. Kerry  Gionis",100,"2 years - 6 years ","","No",896062,1,"Oct. 31, 2019","Oct. 31, 2019",0,0,0,2,6
8921,"Messiah United Methodist Church",NA,"6215 Rolling Road, SPRINGFIELD, VA  22152","(703) 569-3033","8921_9fc24a6287aab0acd1444434af073f92",38.7826261943125,-77.2342890860672,"Religious Exempt Child Day Center","Exempt","Oct. 8, 2023","Ms. Julie  Wells",60,"19 months - 5 years 11 months","","No",171674,3,"May 6, 2019","Sept. 20, 2022",0,0,0,0,5
25371,"Metropolitan African American Baptist Church",NA,"5263 Warwick Road, RICHMOND, VA  23224","(804) 303-6291","25371_19f9db781e7ed7f2eb5e85f11d662d94",37.4932679941381,-77.4916379887106,"Religious Exempt Child Day Center","Exempt","Sept. 15, 2023","Dr. Barbara  Ingram",130,"6 months - 12 years 11 months","","Yes",1089009,9,"Oct. 9, 2018","Oct. 24, 2022",5,0,8,0,12
48003,"Metropolitan Baptist Church",NA,"1021 Halifax Street, PETERSBURG, VA  23803","(804) 248-5373","48003_40f65c35f1dc80e573c78f4322d42d35",37.2127389801725,-77.4107190116358,"Religious Exempt Child Day Center","Exempt","May 6, 2023"," Sheila  Mosby",70,"4 years - 12 years 11 months","","No",1106133,2,"Sept. 15, 2022","Sept. 15, 2022",1,0,2,4,12
47119,"Mhafuja Khanom",NA,"14770 Candlewood Court, WOODBRIDGE, VA  22191","(571) 426-8202","47119_d6cfe27955046668b6c4568c3feb76b2",38.6329132498395,-77.2582535339791,"Voluntary Registration",NA,"June 15, 2023",NA,4,"Birth - 12 years 11 months","","No",5625,NA,NA,NA,NA,NA,NA,0,12
42907,"Michelle Davis",NA,"5806 Sanger Avenue, ALEXANDRIA, VA  22311","(703) 379-1750","42907_d6b6a142c90b85a0317cb115ed350ba3",38.8287070062145,-77.1314950180852,"Unlicensed/Unregistered FDH","","Oct. 31, 2017","Ms. Michelle  Davis",4,"Birth - 12 years 11 months","Mark  Davis:  (804) 629-7103","Yes",131,NA,NA,NA,NA,NA,NA,0,12
47269,"Michelle Hairston",NA,"657 Chatmoss Court Ext, MARTINSVILLE, VA  24112","(276) 352-8620","47269_fca919f31cf1e717700c61e036a4ea4a",36.6888460175548,-79.805080983697,"Voluntary Registration",NA,"July 12, 2023",NA,4,"Birth - 12 years 11 months","","Yes",5640,2,"Sept. 27, 2021","Jan. 5, 2023",2,0,0,0,12
43594,"Michelle Ross",NA,"7531 Tralee Woods CO, SPRINGFIELD, VA  22153","(703) 569-1567","43594_2a92c6621bab441055b3d6b83702b937",38.7359985051379,-77.2047956833638,"Local Ordinance Approved FDH","","June 13, 2023"," Michelle  Ross",4,"Birth - 12 years 11 months","Tameika  King:  (804) 629-7486","Yes",603,4,"July 27, 2018","June 2, 2021",4,0,2,0,12
42797,"Michelle Snipes",NA,"1001 Bethel Road, CHESAPEAKE, VA  23324","(757) 718-0993","42797_b656c4449e985f48b2a9cc941110db74",36.8181460103105,-76.2567639612857,"Unlicensed/Unregistered FDH","","May 6, 2023","Ms. Michelle  Sawyer",4,"Birth - 12 years 11 months","Kimberly  Sampson:  (757) 354-7307","Yes",97,4,"July 15, 2019","May 6, 2022",4,0,0,0,12
17615,"Midland Church of the Brethren",NA,"10434 Old Carolina Road, MIDLAND, VA  22728-2140","(540) 439-2606","17615_1eb2d63be489eb548275a49d7aeb3e84",38.6049759893701,-77.7250289813266,"Religious Exempt Child Day Center","Exempt","Jan. 30, 2023","Mr. Greg  Amos",28,"3 years - 12 years 11 months","","No",893543,1,"Nov. 6, 2019","Nov. 6, 2019",0,0,1,3,12
48944,"Midway Baptist Church",NA,"2595 Midway Road, PHENIX, VA  23959","(434) 376-3574","48944_12932484f660c68241c9169be42548fd",37.1071689934969,-78.8378759933812,"Religious Exempt Child Day Center","Exempt","Sept. 21, 2023"," Donna  Whitlow",20,"3 years - 5 years 11 months","","No",1106160,NA,NA,NA,NA,NA,NA,3,5
47781,"Mildred Nicole Waller",NA,"6413 Rockshire Street, ALEXANDRIA, VA  22315","(703) 622-4953","47781_6db06cc699490a1288ed55b78cb0c48b",38.7591338570971,-77.1648782944143,"Local Ordinance Approved FDH","","Feb. 2, 2023"," Mildred Nicole  Waller",4,"Birth - 12 years 11 months","Karen  Dickens:  (571) 423-6978","Yes",891,1,"Feb. 2, 2022","Feb. 2, 2022",1,0,1,0,12
45590,"Mildred Roa",NA,"21038 Lemon Springs Terrace, ASHBURN, VA  20147","(571) 888-6063","45590_47a190b566006172fb04222b2a2a5f1e",39.0343930008981,-77.480850982238,"Voluntary Registration",NA,"Aug. 7, 2023",NA,4,"Birth - 12 years 11 months","","No",5521,NA,NA,NA,NA,NA,NA,0,12
44561,"Milvia Santillan",NA,"204 N. Furman Street, ALEXANDRIA, VA  22304","(703) 855-6926","44561_3af62d78321292166c94d30bfc14f580",38.8132760062876,-77.1012429693254,"Local Ordinance Approved FDH","","July 26, 2023"," Santillan  Milvia",4,"Birth - 12 years 11 months","Stephanie  Salvatori:  (571) 389-0980","Yes",764,5,"May 16, 2018","July 27, 2022",5,0,3,0,12
43012,"Mina Begum",NA,"1730 SO Nelson Street, ARLINGTON, VA  22204",NA,"43012_a8d2ab0f07b1e06005f436e1111f2d1f",38.8531560119489,-77.0921740015467,"Local Ordinance Approved FDH","","March 27, 2023"," Mina  Begum",4,"Birth - 12 years 11 months","Sheila F Nelson:  (804) 629-7489","Yes",86,5,"Jan. 16, 2018","Feb. 3, 2021",5,0,3,0,12
48096,"Mineral Springs Baptist Church",NA,"1030 Bible Lane, VINTON, VA  24179","(540) 986-6275","48096_d74ff628fcba3e6f3ddaca6d8bee660d",37.2864519931778,-79.835088029427,"Religious Exempt Child Day Center","Exempt","April 5, 2023"," Jason  Gault",20,"3 years - 5 years 11 months","","No",1106136,NA,NA,NA,NA,NA,NA,3,5
43613,"Mirtha Aguilar",NA,"4013 Travis Parkway, ANNANDALE, VA  22003","(703) 916-8735","43613_66b96e6a522c5def0eb55b9fc89322f0",38.8363272039389,-77.1908385572912,"Local Ordinance Approved FDH","","Dec. 30, 2022"," Mirtha  Aguilar",4,"Birth - 12 years 11 months","Derek  Acosta:  (703) 554-4995","Yes",621,4,"May 22, 2018","Dec. 29, 2021",4,0,2,0,12
43204,"Miryan Camacho Cardenas",NA,"#104, VIENNA, VA  22180","(703) 587-8093","43204_ad59c552f3b5338e0f65981f32b1b062",38.9026850000001,-77.2637999999999,"Local Ordinance Approved FDH","","Sept. 12, 2023"," Miryan  Camacho Cardenas",4,"Birth - 12 years 11 months","Stacy  Doyle:  (571) 835-0386","Yes",247,4,"April 10, 2018","Sept. 13, 2022",4,0,3,0,12
45889,"Mision Cristiana Ciudad Deseada, Inc.",NA,"72 Keystone Lane, BERRYVILLE, VA  22611","(540) 507-3062","45889_b09134a064a76a242dad357966315d32",39.1757659936211,-78.0658520004087,"Religious Exempt Child Day Center","Exempt","Jan. 26, 2023","Ms. Alma  Almeida",50,"2 months - 6 years 11 months","","No",1105984,2,"June 8, 2021","April 7, 2022",0,0,2,0,6
48163,"Mitabahen Patel",NA,"502 Holmes Blvd, YORKTOWN, VA  23692","(256) 658-2760","48163_d000dee242e95f3b2a4be9b35edf76f7",37.1711159996554,-76.4658890089327,"Voluntary Registration",NA,"May 30, 2024",NA,4,"Birth - 12 years 11 months","","No",5685,NA,NA,NA,NA,NA,NA,0,12
43548,"Modesta Flores",NA,"7777 Bluejay Court, ALEXANDRIA, VA  22306","(703) 855-7957","43548_bdf0591a630426f90d4864da3c846931",38.7465517822404,-77.090567274527,"Local Ordinance Approved FDH","","Oct. 13, 2023"," Modesta  Flores",4,"Birth - 12 years 11 months","Maria  Soto:  (571) 835-5058","Yes",561,6,"Oct. 2, 2018","Oct. 14, 2022",6,1,6,0,12
43223,"Mohamed, Nadifa",NA,"4150 Morrisons Way, FAIRFAX, VA  22030","(703) 929-3983","43223_83f4046355444279e4d8099569937928",38.852929281468,-77.3356076876333,"Local Ordinance Approved FDH","","July 20, 2023"," Nadifa  Mohaned",4,"Birth - 12 years 11 months","Stephanie  Salvatori:  (571) 389-0980","Yes",265,2,"Aug. 23, 2021","July 21, 2022",2,0,0,0,12
42979,"Mohamed, Zahra",NA,"2688 Centennial Court, ALEXANDRIA, VA  22311",NA,"42979_a7b2bf083c2416456e91f0cbc9118a15",38.835537000017,-77.1212329702085,"Local Ordinance Approved FDH","","Nov. 1, 2023","Ms. Zahra  Mohamed",4,"Birth - 12 years 11 months","Karen  Dickens:  (571) 423-6978","Yes",60,5,"Nov. 19, 2020","Nov. 2, 2022",5,0,5,0,12
43152,"Mona Ahmed",NA,"1611 Becontree Lane Apt 1C, RESTON, VA  20190","(571) 426-6421","43152_e45770ed3e91b9c2df589b35badadca3",38.9665223839537,-77.3278368251994,"Local Ordinance Approved FDH","","Jan. 19, 2023","Ms. Mona  Ahmed",4,"Birth - 12 years 11 months","Sandra  D'Imperio:  (703) 479-4675","Yes",200,6,"Feb. 16, 2018","Nov. 21, 2022",6,0,5,0,12
47615,"Morena Mejia",NA,"Apt 103, ALEXANDRIA, VA  22304","(571) 357-1040","47615_b40ade4faf30b61d9541e23386aa99a6",38.8112512000001,-77.1236347,"Local Ordinance Approved FDH","","April 9, 2023"," Morena  Mejia",4,"Birth - 12 years 11 months","Karen  Dickens:  (571) 423-6978","Yes",878,1,"Jan. 18, 2022","Jan. 18, 2022",1,0,1,0,12
42911,"Mosammat Begum",NA,"#1401, ALEXANDRIA, VA  22304","(703) 591-0850","42911_5895bd9a358b415f4aa5662a58fd452c",38.8112512000001,-77.1236347,"Local Ordinance Approved FDH","","Aug. 30, 2022","Ms. Mosammat  Begum",4,"Birth - 12 years 11 months","Eureka  Nance:  (703) 638-5968","Yes",30,3,"Oct. 1, 2018","Aug. 20, 2020",3,0,2,0,12
46406,"Mosammat Khanom",NA,"15200 Warbler Court, WOODBRIDGE, VA  22193","(571) 426-6899","46406_2a88e4fc381ed32c05647b4f68dba170",38.6217893327688,-77.3298622282827,"Voluntary Registration",NA,"July 20, 2024",NA,4,"Birth - 12 years 11 months","","No",5581,NA,NA,NA,NA,NA,NA,0,12
46770,"Moshammat Begum",NA,"13349 Hungerford Place, HERNDON, VA  20170","(202) 944-0238","46770_4a5f856c755b01d574d53b28e8977330",38.9622077154751,-77.4110273818537,"Local Ordinance Approved FDH","","Oct. 5, 2023"," Moshammat  Begum",4,"Birth - 12 years 11 months","Derek  Acosta:  (703) 554-4995","Yes",856,2,"Oct. 6, 2020","Oct. 6, 2022",2,0,1,0,12
43516,"Most Akter",NA,"2701 S. Fern Street Apt 13, ARLINGTON, VA  22202","(703) 931-7536","43516_5fb24850cc5763f78f66e7d954aaa0c2",38.8492150087139,-77.0548560084099,"Local Ordinance Approved FDH","","Feb. 24, 2023"," Most  Akter",4,"Birth - 12 years 11 months","Maria  Robles-Lopez:  (703) 397-3827","Yes",532,4,"March 30, 2018","Feb. 23, 2022",4,0,3,0,12
46041,"Most Akter",NA,"#301, ANNANDALE, VA  22003","(703) 388-6605","46041_dac2e2e4111ae8d50eac4a97f90648ea",38.83156,-77.1933749999999,"Local Ordinance Approved FDH","","Feb. 1, 2023"," Most  Aktera",4,"Birth - 12 years 11 months","Kristy  Atanackovic:  (804) 629-5032","Yes",837,3,"Jan. 28, 2020","Feb. 1, 2022",3,0,1,0,12
13553,"Mount Calvary Lutheran Church",NA,"5983 South Main Street, MT. JACKSON, VA  22842","(540) 477-9645","13553_dd28174f05db07916f6d4defdaadb70e",38.7455550063148,-78.642941004896,"Religious Exempt Child Day Center","Exempt","Sept. 28, 2023","Ms. Anabel  Jimenez Luna",54,"Birth - 11 years 11 months","","No",684505,3,"Nov. 8, 2018","April 30, 2021",0,0,2,0,11
31579,"Mount Gilead Baptist Church",NA,"4768 Shannon Hill Road, COLUMBIA, VA  23038","(804) 457-2938","31579_a2b8462532902e539678732ea1982252",37.8614529817651,-78.0657199854337,"Religious Exempt Child Day Center","Exempt","Sept. 7, 2023","Ms. Glenda  Hawk",40,"2 years - 6 years 11 months","","No",1104969,1,"Dec. 13, 2018","Dec. 13, 2018",0,0,1,2,6
47397,"Mount Hope Baptist Church",NA,"6823 Harrison Road, FREDERICKSBURG, VA  22407","(540) 785-4631","47397_a5f7d0f0f14a975244d2af0083372366",38.2864660156362,-77.5619070034297,"Religious Exempt Child Day Center","Exempt","Aug. 2, 2023"," Tanja  Hill",51,"1 year 4 months - 12 years","","Yes",1106088,4,"Nov. 23, 2021","Nov. 30, 2022",2,0,2,1,12
40923,"Mount Olive Baptist Church",NA,"MOBC Child Development Center, CENTREVILLE, VA  20121","(703) 830-8769","40923_073a385ef7adc29200854e2ddeb324b8",38.83007,-77.433455,"Religious Exempt Child Day Center","Exempt","March 1, 2023"," Leslie  Johnson",99,"12 months - 12 years 11 months","","Yes",1105743,6,"Dec. 17, 2018","Feb. 24, 2022",3,0,0,0,12
21481,"Mount Pleasant Baptist Church",NA,"934 & 1000 West Little Creek Road, NORFOLK, VA  23505","(757) 423-8469","21481_01772430e46c29547e87403a8806b66f",36.9163620085066,-76.2924899795523,"Religious Exempt Child Day Center","Exempt","June 8, 2023"," Gwendolyn  Pridgen",75,"1 month - 12 years 11 months","","Yes",1018331,8,"May 3, 2018","July 20, 2022",5,1,2,0,12
30894,"Mount Vernon Presbyterian Church",NA,"MVPC Preschool, ALEXANDRIA, VA  22306","(703) 765-7867","30894_113a1b5718f6cc6927a2a68e0538ce5e",38.7481447000001,-77.0829677999999,"Religious Exempt Child Day Center","Exempt","Jan. 31, 2023"," Tara  Macbeth",99,"2 years 6 months - 7 years","","No",1104942,3,"Oct. 30, 2018","Feb. 15, 2022",0,0,1,2,7
40394,"Mount Vernon United Methodist Church",NA,"107 W Main Street, DANVILLE, VA  24541","(540) 583-1796","40394_58e43fba0d750727e3e4afddc8df7e5a",36.5788689938275,-79.4041540191528,"Religious Exempt Child Day Center","Exempt","April 20, 2023"," Cassandra  Jones",40,"1 month - 4 years 11 months","","No",1105701,1,"Oct. 4, 2019","Oct. 4, 2019",0,0,1,0,4
